Binary file q2-hybrid matches
Q2_OMP.o3093589:2:DATA, 5.000011, 4, 4, 0.310828
Q2_OMP.o3093590:2:DATA, 5.000011, 4, 4, 0.439877
Q2_OMP.o3093592:2:DATA, 5.000011, 4, 4, 0.443793
Q2_OMP.o3093593:16:DATA, 5.000011, 4, 4, 0.399621
Q2_OMP.o3093594:16:DATA, 5.000011, 4, 8, 0.458790
Q2_OMP.o3093595:16:DATA, 5.000011, 4, 8, 0.432472
Q2_OMP.o3093596:16:DATA, 5.000011, 4, 8, 0.437539
Q2_OMP.o3093597:20:DATA, 5.000011, 4, 8, 0.455034
Q2_OMP.o3093598:20:DATA, 5.000011, 4, 8, 0.441640
Q2_OMP.o3093599:20:DATA, 5.000011, 4, 8, 0.412144
Q2_OMP.o3093600:20:DATA, 5.000011, 4, 8, 0.418789
Q2_OMP.o3093601:12:DATA, 5.000011, 4, 8, 0.406574
Q2_OMP.o3093602:12:DATA, 5.000011, 4, 8, 0.397530
Q2_OMP.o3093603:12:DATA, 5.000011, 4, 8, 0.420461
Q2_OMP.o3093604:2:DATA, 4.999996, 8, 1, 0.460690
Q2_OMP.o3093605:28:DATA, 4.999996, 8, 1, 0.536751
Q2_OMP.o3093606:28:DATA, 4.999996, 8, 1, 0.558081
Q2_OMP.o3093607:28:DATA, 4.999996, 8, 1, 0.518579
Q2_OMP.o3093608:28:DATA, 4.999996, 8, 1, 0.509332
Q2_OMP.o3093609:28:DATA, 4.999996, 8, 1, 0.507826
Q2_OMP.o3093610:28:DATA, 4.999996, 8, 1, 0.537743
Q2_OMP.o3093611:28:DATA, 4.999996, 8, 1, 0.501479
Q2_OMP.o3093612:24:DATA, 4.999996, 8, 1, 0.515720
Q2_OMP.o3093613:24:DATA, 4.999996, 8, 1, 0.551750
Q2_OMP.o3093614:2:DATA, 4.999996, 8, 2, 0.450117
Q2_OMP.o3093615:28:DATA, 4.999996, 8, 2, 0.428217
Q2_OMP.o3093616:28:DATA, 4.999996, 8, 2, 0.389715
Q2_OMP.o3093617:28:DATA, 4.999996, 8, 2, 0.434099
Q2_OMP.o3093618:28:DATA, 4.999996, 8, 2, 0.377689
Q2_OMP.o3093619:28:DATA, 4.999996, 8, 2, 0.488587
Q2_OMP.o3093620:28:DATA, 4.999996, 8, 2, 0.415842
Q2_OMP.o3093621:24:DATA, 4.999996, 8, 2, 0.414638
Q2_OMP.o3093622:24:DATA, 4.999996, 8, 2, 0.418639
Q2_OMP.o3093623:12:DATA, 4.999996, 8, 2, 0.351210
Q2_OMP.o3093624:12:DATA, 4.999996, 8, 4, 0.390230
Q2_OMP.o3093625:12:DATA, 4.999996, 8, 4, 0.358940
Q2_OMP.o3093626:2:DATA, 4.999996, 8, 4, 0.386567
Q2_OMP.o3093627:28:DATA, 4.999996, 8, 4, 0.385158
Q2_OMP.o3093628:28:DATA, 4.999996, 8, 4, 0.382426
Q2_OMP.o3093629:28:DATA, 4.999996, 8, 4, 0.492170
Q2_OMP.o3093630:28:DATA, 4.999996, 8, 4, 0.380107
Q2_OMP.o3093631:28:DATA, 4.999996, 8, 4, 0.418120
Q2_OMP.o3093632:28:DATA, 4.999996, 8, 4, 0.419879
Q2_OMP.o3093633:28:DATA, 4.999996, 8, 4, 0.457710
Q2_OMP.o3093634:24:DATA, 4.999996, 8, 8, 0.397317
Q2_OMP.o3093635:24:DATA, 4.999996, 8, 8, 0.446198
Q2_OMP.o3093636:12:DATA, 4.999996, 8, 8, 0.483087
Q2_OMP.o3093637:12:DATA, 4.999996, 8, 8, 0.427219
Q2_OMP.o3093638:28:DATA, 4.999996, 8, 8, 0.461786
Q2_OMP.o3093639:28:DATA, 4.999996, 8, 8, 0.433850
Q2_OMP.o3093640:24:DATA, 4.999996, 8, 8, 0.498031
Q2_OMP.o3093641:12:DATA, 4.999996, 8, 8, 0.473020
Q2_OMP.o3093642:12:DATA, 4.999996, 8, 8, 0.441017
Q2_OMP.o3093643:12:DATA, 4.999996, 8, 8, 0.423994
Q2_OMP.o3093644:40:DATA, 4.999998, 16, 1, 0.517254
Q2_OMP.o3093645:44:DATA, 4.999998, 16, 1, 0.536541
Q2_OMP.o3093646:44:DATA, 4.999998, 16, 1, 0.611878
Q2_OMP.o3093647:44:DATA, 4.999998, 16, 1, 0.530740
Q2_OMP.o3093648:40:DATA, 4.999998, 16, 1, 0.562679
Q2_OMP.o3093649:40:DATA, 4.999998, 16, 1, 0.524462
Q2_OMP.o3093650:40:DATA, 4.999998, 16, 1, 0.504560
Q2_OMP.o3093652:44:DATA, 4.999998, 16, 1, 0.540411
Q2_OMP.o3093653:44:DATA, 4.999998, 16, 1, 0.548684
Q2_OMP.o3093654:44:DATA, 4.999998, 16, 1, 0.524430
Q2_OMP.o3093655:40:DATA, 4.999998, 16, 2, 0.457943
Q2_OMP.o3093656:40:DATA, 4.999998, 16, 2, 0.459819
Q2_OMP.o3093657:40:DATA, 4.999998, 16, 2, 0.386246
Q2_OMP.o3093658:36:DATA, 4.999998, 16, 2, 0.480350
Q2_OMP.o3093659:28:DATA, 4.999998, 16, 2, 0.493220
Q2_OMP.o3093660:24:DATA, 4.999998, 16, 2, 0.369146
Q2_OMP.o3093661:24:DATA, 4.999998, 16, 2, 0.411917
Q2_OMP.o3093662:17:DATA, 4.999998, 16, 2, 0.397097
Q2_OMP.o3093663:24:DATA, 4.999998, 16, 2, 0.374805
Q2_OMP.o3093664:40:DATA, 4.999998, 16, 2, 0.581496
Q2_OMP.o3093665:44:DATA, 4.999998, 16, 4, 0.410110
Q2_OMP.o3093666:44:DATA, 4.999998, 16, 4, 0.554430
Q2_OMP.o3093667:44:DATA, 4.999998, 16, 4, 0.396183
Q2_OMP.o3093669:40:DATA, 4.999998, 16, 4, 0.455501
Q2_OMP.o3093670:40:DATA, 4.999998, 16, 4, 0.453889
Q2_OMP.o3093671:40:DATA, 4.999998, 16, 4, 0.457354
Q2_OMP.o3093672:36:DATA, 4.999998, 16, 4, 0.524470
Q2_OMP.o3093673:28:DATA, 4.999998, 16, 4, 0.388793
Q2_OMP.o3093674:24:DATA, 4.999998, 16, 4, 0.385190
Q2_OMP.o3093675:24:DATA, 4.999998, 16, 4, 0.367171
Q2_OMP.o3093676:40:DATA, 4.999998, 16, 8, 0.530065
Q2_OMP.o3093677:44:DATA, 4.999998, 16, 8, 0.554449
Q2_OMP.o3093678:44:DATA, 4.999998, 16, 8, 0.572119
Q2_OMP.o3093679:44:DATA, 4.999998, 16, 8, 0.569309
Q2_OMP.o3093680:40:DATA, 4.999998, 16, 8, 0.553302
Q2_OMP.o3093681:40:DATA, 4.999998, 16, 8, 0.533833
Q2_OMP.o3093682:40:DATA, 4.999998, 16, 8, 0.548466
Q2_OMP.o3093683:36:DATA, 4.999998, 16, 8, 0.441859
Q2_OMP.o3093684:28:DATA, 4.999998, 16, 8, 0.452349
Q2_OMP.o3093685:26:DATA, 4.999998, 16, 8, 0.427167
